longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_encode,median_house_value,ocean_proximity
-122.14,37.75,33,1334,438,579,202,6.8323,0,255900,NEAR BAY
-122.13,37.75,30,414,438,137,50,4.975,0,311100,NEAR BAY
-122.13,37.75,36,768,438,229,93,5.3602,0,330000,NEAR BAY
-122.13,37.74,41,4400,438,1476,648,5,0,248900,NEAR BAY
-122.16,37.75,46,954,438,429,154,2.925,0,142900,NEAR BAY
-122.15,37.75,40,1445,438,849,255,3.8913,0,126300,NEAR BAY
-122.15,37.75,44,1938,438,946,331,3.225,0,135800,NEAR BAY
-122.15,37.74,41,856,438,571,191,3.1458,0,130600,NEAR BAY
-122.16,37.75,24,1790,438,1137,386,2.537,0,107900,NEAR BAY
-122.16,37.75,44,617,438,378,135,2.5568,0,111100,NEAR BAY
-122.15,37.74,43,1383,438,853,272,3.5083,0,122000,NEAR BAY
-122.15,37.74,49,1325,438,764,282,3.3125,0,118000,NEAR BAY
-122.16,37.75,40,1227,438,928,261,1.8235,0,95200,NEAR BAY
-122.16,37.75,35,667,438,406,133,3.8047,0,94300,NEAR BAY
-122.17,37.74,34,1223,438,824,280,2.2917,0,92500,NEAR BAY
-122.17,37.75,37,1379,438,835,259,2.4962,0,91800,NEAR BAY
-122.16,37.74,43,1534,438,826,295,4.0417,0,109400,NEAR BAY
-122.16,37.74,46,1029,438,567,211,3.4844,0,129500,NEAR BAY
-122.16,37.74,52,771,438,355,144,4.1458,0,143400,NEAR BAY
-122.16,37.74,47,824,438,533,166,2.625,0,98200,NEAR BAY
-122.16,37.74,44,1097,438,609,215,2.0227,0,103100,NEAR BAY
-122.29,37.9,49,1283,438,576,236,3.3333,0,276800,NEAR BAY
-122.29,37.9,52,1604,438,594,286,5.338,0,270900,NEAR BAY
-122.29,37.89,52,2248,438,870,377,3.4732,0,246200,NEAR BAY
-122.3,37.9,38,2263,438,1027,509,3.5125,0,224200,NEAR BAY
-122.29,37.89,52,1571,438,693,326,3.1375,0,229100,NEAR BAY
-122.3,37.89,46,1520,438,815,375,2.8036,0,211600,NEAR BAY
-122.3,37.9,15,5083,438,2420,1146,4.5824,0,256100,NEAR BAY
-122.3,37.89,36,1077,438,518,276,3.0208,0,206300,NEAR BAY
-122.3,37.89,52,1248,438,620,275,4.0875,0,221300,NEAR BAY
-122.33,37.89,42,1342,438,551,266,4.5268,0,207400,NEAR BAY
-122.34,37.88,37,3061,438,2556,924,1.7375,0,350000,NEAR BAY
-122.29,37.89,52,3171,438,1498,696,3.1795,0,218200,NEAR BAY
-122.29,37.88,50,1211,438,523,227,3.8672,0,216700,NEAR BAY
-122.29,37.89,52,979,438,374,153,5.1675,0,270600,NEAR BAY
-122.29,37.89,52,2269,438,1004,371,5.1696,0,261400,NEAR BAY
-122.28,37.88,52,1844,438,769,334,4.2614,0,261300,NEAR BAY
-122.29,37.89,52,2178,438,940,423,5.0551,0,232200,NEAR BAY
-122.27,37.9,42,1650,438,645,256,5.6228,0,375400,NEAR BAY
-122.26,37.9,52,1927,438,705,288,7.8864,0,357300,NEAR BAY
-122.27,37.9,52,2079,438,684,275,7.9556,0,374400,NEAR BAY
-122.27,37.9,52,1803,438,572,236,6.174,0,358800,NEAR BAY
-122.27,37.9,52,2041,438,671,253,6.9414,0,417500,NEAR BAY
-122.27,37.89,52,3046,438,975,365,8.8342,0,430500,NEAR BAY
-122.28,37.9,52,2318,438,779,312,7.1754,0,362900,NEAR BAY
-122.28,37.9,52,2003,438,658,244,10.0825,0,397000,NEAR BAY
-122.28,37.9,52,2261,438,819,335,4.9083,0,346800,NEAR BAY
-122.28,37.89,52,1225,438,412,168,5.7912,0,327100,NEAR BAY
-122.28,37.89,52,2315,438,835,369,4.5893,0,290100,NEAR BAY
-122.28,37.89,52,2070,438,722,306,5.4171,0,292000,NEAR BAY
-122.28,37.89,52,2616,438,1085,487,4.125,0,270900,NEAR BAY
-122.27,37.89,52,2640,438,973,355,7.266,0,371100,NEAR BAY
-122.27,37.89,52,1978,438,723,272,5.3989,0,335600,NEAR BAY
-122.26,37.9,37,2220,438,903,362,7.8336,0,371300,NEAR BAY
-122.25,37.89,41,1125,438,356,181,6.1593,0,344000,NEAR BAY
-122.26,37.89,52,3078,438,1005,462,6.381,0,342200,NEAR BAY
-122.26,37.89,52,3706,438,1205,504,6.6828,0,370900,NEAR BAY
-122.25,37.89,37,3000,438,987,450,7.5385,0,350000,NEAR BAY
-122.25,37.89,42,2863,438,1031,448,6.7138,0,368600,NEAR BAY
-122.26,37.88,52,2551,438,894,404,6.2425,0,391800,NEAR BAY
-122.26,37.88,52,2255,438,823,377,5.7979,0,415300,NEAR BAY
-122.27,37.88,52,3360,438,1232,621,4.2813,0,284900,NEAR BAY
-122.27,37.88,52,1693,438,669,367,3.5417,0,287500,NEAR BAY
-122.27,37.88,44,2252,438,989,550,3.0132,0,272900,NEAR BAY
-122.28,37.88,52,2495,438,1058,464,4.1429,0,259600,NEAR BAY
-122.28,37.88,52,1193,438,506,207,4.1912,0,254500,NEAR BAY
-122.28,37.88,52,1172,438,489,218,3.9167,0,235600,NEAR BAY
-122.29,37.88,52,2159,438,824,388,3.8897,0,218400,NEAR BAY
-122.29,37.88,48,2365,438,1034,475,3.1065,0,229200,NEAR BAY
-122.29,37.88,46,1895,438,920,425,2.9926,0,192100,NEAR BAY
-122.29,37.88,52,1650,438,841,380,3.556,0,179300,NEAR BAY
-122.3,37.88,45,453,438,749,137,1.475,0,187500,NEAR BAY
-122.3,37.88,52,409,438,208,98,1.6971,0,138800,NEAR BAY
-122.3,37.87,10,503,438,228,100,2.1705,0,150000,NEAR BAY
-122.3,37.86,50,499,438,287,128,2.75,0,140600,NEAR BAY
-122.29,37.85,52,477,438,218,106,2.5682,0,120000,NEAR BAY
-122.3,37.88,46,1647,438,854,355,2.9,0,144800,NEAR BAY
-122.3,37.87,52,3123,438,1695,684,2.2208,0,144800,NEAR BAY
-122.28,37.88,52,957,438,403,172,3.2344,0,245500,NEAR BAY
-122.28,37.87,52,589,438,288,131,3.5156,0,200000,NEAR BAY
-122.28,37.87,49,2026,438,963,521,1.9805,0,173700,NEAR BAY
-122.29,37.87,50,1829,438,1129,516,2.6684,0,185600,NEAR BAY
-122.29,37.87,52,895,438,386,204,3.875,0,182600,NEAR BAY
-122.28,37.88,52,1909,438,811,406,3.006,0,227900,NEAR BAY
-122.28,37.87,46,3022,438,1293,675,2.543,0,220700,NEAR BAY
-122.28,37.87,46,1777,438,805,431,2.8676,0,212000,NEAR BAY
-122.27,37.88,52,2803,438,1372,876,2.1907,0,271400,NEAR BAY
-122.27,37.87,30,1465,438,862,425,1.7778,0,268800,NEAR BAY
-122.27,37.88,37,2619,438,1152,616,2.52,0,277800,NEAR BAY
-122.26,37.88,52,1149,438,483,249,4.2788,0,332500,NEAR BAY
-122.26,37.88,52,2363,438,1558,573,2.944,0,338900,NEAR BAY
-122.26,37.88,52,2604,438,1798,769,1.725,0,287500,NEAR BAY
-122.25,37.87,41,685,438,266,123,5.2289,0,384600,NEAR BAY
-122.25,37.87,42,1756,438,2184,422,2.5562,0,371400,NEAR BAY
-122.25,37.87,52,1204,438,2016,477,0.949,0,350000,NEAR BAY
-122.25,37.87,52,609,438,1349,250,1.1696,0,500001,NEAR BAY
-122.26,37.87,52,1087,438,3337,350,1.4012,0,175000,NEAR BAY
-122.26,37.87,52,2773,438,1721,949,1.1859,0,241700,NEAR BAY
-122.27,37.87,35,3218,438,1675,1000,1.7464,0,216700,NEAR BAY
-122.27,37.87,49,1350,438,707,350,2.8846,0,211300,NEAR BAY
-122.27,37.87,52,3084,438,1424,694,2.7372,0,210200,NEAR BAY
-122.28,37.86,52,938,438,393,189,3.8594,0,196400,NEAR BAY
-122.28,37.87,52,1813,438,828,339,3.5625,0,191700,NEAR BAY
-122.28,37.87,52,1233,438,571,292,2.2788,0,182300,NEAR BAY
-122.29,37.87,44,2539,438,1382,713,2.537,0,175000,NEAR BAY
-122.29,37.87,46,1267,438,792,321,2.525,0,165900,NEAR BAY
-122.29,37.86,52,1665,438,815,372,1.9946,0,156900,NEAR BAY
-122.28,37.86,52,1659,438,788,346,2.8214,0,164300,NEAR BAY
-122.29,37.87,52,2225,438,1145,430,2.6165,0,150000,NEAR BAY
-122.29,37.86,50,2485,438,1354,563,1.9483,0,150500,NEAR BAY
-122.28,37.86,52,2031,438,958,445,1.9327,0,169900,NEAR BAY
-122.28,37.86,49,2932,438,1361,608,1.9798,0,147400,NEAR BAY
-122.28,37.85,52,2246,438,1005,449,2.4167,0,152700,NEAR BAY
-122.27,37.86,49,2052,438,924,414,2.5417,0,182700,NEAR BAY
-122.28,37.86,52,1999,438,780,358,3.3906,0,179300,NEAR BAY
-122.28,37.86,52,3007,438,1582,636,2.5652,0,157700,NEAR BAY
-122.28,37.86,41,2214,438,1213,568,2.2845,0,153100,NEAR BAY
-122.27,37.86,52,1088,438,486,267,2.6071,0,250000,NEAR BAY
-122.27,37.86,52,834,438,494,175,3.15,0,206300,NEAR BAY
-122.27,37.86,52,1769,438,849,365,2.6914,0,218800,NEAR BAY
-122.27,37.86,52,2307,438,1127,548,1.8447,0,198200,NEAR BAY
-122.26,37.86,35,5161,438,3276,1742,1.6307,0,253600,NEAR BAY
-122.26,37.86,52,3497,438,1493,794,2.9044,0,257400,NEAR BAY
-122.26,37.86,52,3774,438,1461,679,2.9405,0,289500,NEAR BAY
-122.26,37.86,52,2888,438,1253,538,3.3893,0,241700,NEAR BAY
-122.25,37.86,48,2153,438,1656,459,3.0417,0,489600,NEAR BAY
-122.25,37.86,52,1389,438,514,202,7.0897,0,446200,NEAR BAY
-122.25,37.86,52,1709,438,719,295,5.0463,0,456300,NEAR BAY
-122.25,37.86,52,1587,438,878,449,1.7652,0,336800,NEAR BAY
-122.24,37.86,52,1668,438,517,214,7.8521,0,500001,NEAR BAY
-122.24,37.85,52,3726,438,1366,496,9.3959,0,500001,NEAR BAY
-122.25,37.86,52,4048,438,1316,590,5.3794,0,376900,NEAR BAY
-122.26,37.85,52,3618,438,1508,755,3.2619,0,309600,NEAR BAY
-122.27,37.85,52,4076,438,1800,815,2.7054,0,182300,NEAR BAY
-122.27,37.85,47,2077,438,719,326,2.2431,0,172700,NEAR BAY
-122.27,37.85,50,1279,438,675,255,1.9028,0,150800,NEAR BAY
-122.27,37.85,52,1974,438,875,363,1.5817,0,153600,NEAR BAY
-122.27,37.85,52,335,438,152,77,2.2841,0,106300,NEAR BAY
-122.27,37.85,47,1375,438,843,319,1.3785,0,142300,NEAR BAY
-122.28,37.85,52,610,438,281,132,2.9018,0,119400,NEAR BAY
-122.28,37.85,44,1025,438,506,204,1.73,0,147900,NEAR BAY
-122.28,37.85,48,2063,438,1054,466,2.2625,0,132900,NEAR BAY
-122.29,37.84,35,1872,438,1017,414,2.2106,0,132500,NEAR BAY
-122.28,37.83,52,3108,438,1623,765,2.6997,0,126900,NEAR BAY
-122.3,37.84,14,7355,438,3100,2051,4.0018,0,143800,NEAR BAY
-122.23,37.83,52,2990,438,947,361,7.8772,0,500001,NEAR BAY
-122.22,37.82,39,2492,438,808,315,11.8603,0,500001,NEAR BAY
-122.22,37.82,42,2991,438,1018,335,13.499,0,500001,NEAR BAY
-122.23,37.82,52,3242,438,1001,352,12.2138,0,500001,NEAR BAY
-122.23,37.82,52,3051,438,1005,369,8.1872,0,466100,NEAR BAY
-122.23,37.82,52,3494,438,1192,383,12.3804,0,500001,NEAR BAY
-122.24,37.83,52,1757,438,585,227,5.8948,0,457800,NEAR BAY
-122.24,37.83,52,2449,438,916,316,8.1194,0,471600,NEAR BAY
-122.23,37.82,52,1611,438,556,179,8.7477,0,500001,NEAR BAY
-122.24,37.82,52,3665,438,1470,520,6.155,0,398600,NEAR BAY
-122.25,37.82,52,2474,438,1104,398,5.883,0,340700,NEAR BAY
-122.23,37.76,52,3037,438,1242,518,5.2128,0,289900,NEAR BAY
-122.23,37.76,52,2269,438,805,321,4.7188,0,335300,NEAR BAY
-122.23,37.76,52,1316,438,378,162,5.2915,0,333000,NEAR BAY
-122.24,37.77,52,1153,438,481,223,2.6411,0,241000,NEAR BAY
-122.23,37.77,52,772,438,409,160,3.3214,0,189600,NEAR BAY
-122.24,37.77,52,1711,438,885,373,3.6417,0,206300,NEAR BAY
-122.25,37.77,52,2650,438,1468,567,3.0161,0,215700,NEAR BAY
-122.25,37.77,52,1038,438,482,215,3.1771,0,210200,NEAR BAY
-122.25,37.77,52,1527,438,825,264,3.4531,0,208800,NEAR BAY
-122.25,37.77,52,859,438,429,158,4.3098,0,197900,NEAR BAY
-122.26,37.78,52,970,438,528,208,3.3438,0,201300,NEAR BAY
-122.26,37.78,52,1045,438,496,216,2.9213,0,190800,NEAR BAY
-122.27,37.78,52,1408,438,718,265,2.6806,0,207900,NEAR BAY
-122.27,37.78,52,1222,438,630,265,3.7708,0,215300,NEAR BAY
-122.27,37.78,45,1169,438,723,286,3.9444,0,212900,NEAR BAY
-122.27,37.78,13,2020,438,959,486,5.2601,0,292700,NEAR BAY
-122.28,37.79,30,4145,438,3668,855,2.5444,0,275000,NEAR BAY
-122.3,37.77,42,2038,438,2037,355,2.6447,0,200000,NEAR BAY
-122.28,37.78,29,5154,438,3741,1273,2.5762,0,173400,NEAR BAY
-122.29,37.78,42,1241,438,821,300,1.9427,0,102200,NEAR BAY
-122.28,37.77,52,1468,438,870,347,2.9688,0,220800,NEAR BAY
-122.28,37.77,27,3997,438,1901,966,3.75,0,242800,NEAR BAY
-122.29,37.76,18,2873,438,1243,663,5.1702,0,265400,NEAR BAY
-122.28,37.78,50,1487,438,730,327,2.5139,0,219000,NEAR BAY
-122.26,37.77,52,1670,438,793,299,2.9732,0,282100,NEAR BAY
-122.27,37.77,52,2252,438,1033,434,5.5337,0,372000,NEAR BAY
-122.27,37.77,52,1731,438,872,363,4.1667,0,225800,NEAR BAY
-122.27,37.77,52,1710,438,849,457,2.7115,0,220800,NEAR BAY
-122.27,37.77,52,2388,438,1121,518,3.3269,0,234500,NEAR BAY
-122.25,37.77,52,2156,438,872,445,3.2685,0,254200,NEAR BAY
-122.26,37.77,52,1565,438,637,297,4.7778,0,351800,NEAR BAY
-122.26,37.77,52,1704,438,663,340,4.226,0,275000,NEAR BAY
-122.26,37.77,52,1210,438,411,172,3.3571,0,405400,NEAR BAY
-122.26,37.77,52,2097,438,915,413,2.9899,0,228100,NEAR BAY
-122.26,37.77,52,1848,438,921,477,2.875,0,234000,NEAR BAY
-122.24,37.77,43,955,438,585,266,2.3882,0,162500,NEAR BAY
-122.25,37.77,43,4329,438,2086,1053,2.975,0,243400,NEAR BAY
-122.23,37.76,52,3011,438,1303,535,5.1039,0,273800,NEAR BAY
-122.23,37.76,52,1049,438,374,176,4.1458,0,248500,NEAR BAY
-122.24,37.76,52,2504,438,979,472,3.4762,0,244000,NEAR BAY
-122.24,37.76,52,1846,438,827,446,2.6833,0,240900,NEAR BAY
-122.23,37.76,52,1705,438,658,253,5.75,0,306300,NEAR BAY
-122.23,37.75,50,1542,438,654,268,3.9632,0,240000,NEAR BAY
-122.24,37.75,45,891,438,384,146,4.9489,0,247100,NEAR BAY
-122.24,37.75,27,4051,438,1499,797,4.8711,0,286600,NEAR BAY
-122.24,37.76,52,2646,438,1128,522,3.0718,0,266700,NEAR BAY
-122.24,37.76,49,2428,438,1110,492,3.6719,0,229800,NEAR BAY
-122.24,37.76,52,2567,438,1119,415,4.6094,0,229300,NEAR BAY
-122.24,37.73,21,7031,438,2930,1235,4.5213,0,228400,NEAR BAY
-122.25,37.74,25,1914,438,897,390,4.4562,0,206200,NEAR BAY
-122.24,37.72,5,18634,438,7427,2718,7.611,0,350700,NEAR BAY
-122.27,37.73,31,5785,438,2973,1312,3.2689,0,231000,NEAR BAY
-122.25,37.76,52,2876,438,1340,632,3.567,0,252900,NEAR BAY
-122.27,37.74,28,6909,438,2974,1484,3.6875,0,353900,NEAR BAY
-122.27,37.77,23,5679,438,2690,1151,4.7695,0,291700,NEAR BAY
-122.28,37.75,20,1156,438,583,326,3.1972,0,100000,NEAR BAY
-122.06,37.77,12,14316,438,5781,2007,7.2634,0,341600,NEAR BAY
-122.06,37.73,5,3596,438,1738,512,7.0568,0,412500,NEAR BAY
-122.06,37.71,36,3541,438,1478,529,4.635,0,248600,NEAR BAY
-122.07,37.71,40,1808,438,746,270,5.3015,0,254900,NEAR BAY
-122.07,37.71,36,2879,438,1235,455,4.9801,0,241500,NEAR BAY
-122.07,37.72,26,3204,438,1411,484,5.4834,0,295200,NEAR BAY
-122.08,37.72,31,3866,438,1368,521,6.187,0,340400,NEAR BAY
-122.08,37.72,32,2476,438,1048,367,5.6194,0,274700,NEAR BAY
-122.08,37.71,35,2211,438,1004,365,5.4639,0,238600,NEAR BAY
-122.09,37.71,35,2663,438,1086,367,5.1498,0,266400,NEAR BAY
-122.1,37.72,30,2599,438,922,350,5.8382,0,330200,NEAR BAY
-122.11,37.71,36,4569,438,1950,819,4.65,0,206800,NEAR BAY
-122.1,37.7,25,2973,438,1413,595,4.3819,0,209200,NEAR BAY
-122.1,37.69,30,3115,438,1444,568,3.7222,0,195800,NEAR BAY
-122.09,37.71,31,1843,438,749,269,5.2855,0,253500,NEAR BAY
-122.09,37.7,31,2053,438,867,329,4.3375,0,241800,NEAR BAY
-122.1,37.71,27,6740,438,2723,1035,5.2131,0,252500,NEAR BAY
-122.09,37.7,30,1751,438,731,263,6.005,0,263900,NEAR BAY
-122.08,37.71,38,1663,438,781,301,5.0519,0,227000,NEAR BAY
-122.08,37.71,38,3716,438,1784,652,4.8237,0,220900,NEAR BAY
-122.08,37.7,32,2718,438,1156,410,5.2497,0,259300,NEAR BAY
-122.07,37.7,39,1420,438,645,277,4.125,0,232500,NEAR BAY
-122.06,37.7,37,1893,438,821,315,4.6005,0,231600,NEAR BAY
-122.06,37.7,33,3906,438,1912,770,3.5187,0,209400,NEAR BAY
-122.07,37.7,32,3400,438,1487,694,3,0,223200,NEAR BAY
-122.08,37.7,25,3402,438,1645,710,3.4934,0,209900,NEAR BAY
-122.09,37.7,33,4413,438,2239,1051,2.9861,0,208200,NEAR BAY
-122.07,37.69,29,2304,438,1021,552,2.5362,0,203800,NEAR BAY
-122.08,37.69,36,2350,438,1105,467,3.3021,0,195700,NEAR BAY
-122.07,37.69,31,5914,438,2999,1295,3.0964,0,190500,NEAR BAY
-122.08,37.69,43,1575,438,740,284,2.8512,0,181000,NEAR BAY
-122.08,37.69,42,1414,438,629,244,3.3478,0,184900,NEAR BAY
-122.08,37.68,37,848,438,314,205,2.3958,0,190800,NEAR BAY
-122.08,37.68,15,3051,438,1479,668,3.5295,0,242200,NEAR BAY
-122.09,37.69,20,4296,438,1732,800,4.8036,0,188300,NEAR BAY
-122.15,37.74,52,2898,438,1338,550,3.851,0,183500,NEAR BAY
-122.14,37.74,52,1071,438,440,192,4.0662,0,204200,NEAR BAY
-122.14,37.73,51,2619,438,922,393,4.6042,0,251900,NEAR BAY
-122.15,37.74,49,1494,438,611,288,2.2,0,187500,NEAR BAY
-122.16,37.73,52,2260,438,994,412,4.1164,0,198200,NEAR BAY
-122.15,37.74,52,1394,438,545,230,3.95,0,219000,NEAR BAY
-122.15,37.73,52,1028,438,317,143,4.9135,0,275000,NEAR BAY
-122.15,37.73,45,3758,438,1573,736,2.8355,0,245400,NEAR BAY
-122.17,37.73,46,2163,438,925,435,3.25,0,177500,NEAR BAY
-122.16,37.73,49,1699,438,768,385,2.8301,0,171600,NEAR BAY
-122.17,37.73,52,1555,438,620,292,3.7159,0,183300,NEAR BAY
-122.16,37.73,52,1114,438,425,207,2.5625,0,175000,NEAR BAY
-122.18,37.72,45,1498,438,1003,305,3.8047,0,156700,NEAR BAY
-122.18,37.71,45,726,438,519,135,3.375,0,157500,NEAR BAY
-122.17,37.71,38,890,438,481,198,3.244,0,179800,NEAR BAY
-122.18,37.7,36,2639,438,1209,519,4.0268,0,205500,NEAR BAY
-122.18,37.7,35,2562,438,1398,525,3.3906,0,178900,NEAR BAY
-122.19,37.71,36,361,438,158,58,5.5461,0,262500,NEAR BAY
-122.17,37.72,42,3008,438,1817,664,3.371,0,165000,NEAR BAY
-122.17,37.72,46,1369,438,766,289,3.5313,0,159700,NEAR BAY
-122.17,37.72,5,1692,438,814,328,3.663,0,158300,NEAR BAY
-122.16,37.72,38,1007,438,618,239,2.875,0,144800,NEAR BAY
-122.17,37.72,43,3783,438,2139,789,4.0202,0,166300,NEAR BAY
-122.16,37.71,37,1507,438,632,253,4.5553,0,191000,NEAR BAY
-122.16,37.71,36,666,438,366,134,3.4643,0,175000,NEAR BAY
-122.16,37.72,10,2229,438,877,485,3.3431,0,137500,NEAR BAY
-122.15,37.73,28,2215,438,830,573,2.1898,0,141700,NEAR BAY
-122.15,37.72,31,1616,438,739,379,2.9097,0,210900,NEAR BAY
-122.15,37.72,47,1190,438,540,266,3.375,0,198300,NEAR BAY
-122.15,37.72,29,4169,438,2024,962,2.8125,0,157400,NEAR BAY
-122.14,37.73,52,2024,438,823,334,5,0,264700,NEAR BAY
-122.14,37.73,38,1723,438,711,353,3.0673,0,218400,NEAR BAY
-122.14,37.73,43,2264,438,931,368,3.8125,0,235100,NEAR BAY
-122.13,37.73,33,1996,438,686,270,6.9096,0,341800,NEAR BAY
-122.13,37.72,26,2862,438,1030,397,7.912,0,367300,NEAR BAY
-122.13,37.72,35,2183,438,976,392,3.8393,0,243500,NEAR BAY
-122.12,37.71,35,1037,438,552,210,4,0,167900,NEAR BAY
-122.13,37.72,25,1134,438,340,171,6.5095,0,371200,NEAR BAY
-122.14,37.72,39,786,438,288,132,3.5156,0,218900,NEAR BAY
-122.14,37.72,45,1397,438,555,248,2.983,0,202700,NEAR BAY
-122.13,37.72,45,2315,438,1006,444,3.524,0,186200,NEAR BAY
-122.13,37.71,44,1613,438,776,346,3.1103,0,188900,NEAR BAY
-122.13,37.71,44,1421,438,609,270,3.5781,0,180000,NEAR BAY
-122.15,37.71,18,5778,438,2441,1352,3.1682,0,202700,NEAR BAY
-122.14,37.71,27,3094,438,1364,789,2.6101,0,181700,NEAR BAY
-122.14,37.71,18,3905,438,2197,1044,3.6932,0,166800,NEAR BAY
-122.13,37.7,43,3046,438,1333,544,3.4583,0,183700,NEAR BAY
-122.13,37.7,19,3516,438,1810,703,3.9032,0,218000,NEAR BAY
-122.15,37.71,36,998,438,531,183,4.0208,0,191500,NEAR BAY
-122.15,37.7,36,1464,438,672,261,3.5547,0,194700,NEAR BAY
-122.14,37.7,17,1463,438,695,330,4.5859,0,187200,NEAR BAY
-122.13,37.7,21,4124,438,2162,998,2.6321,0,223100,NEAR BAY
-122.13,37.69,17,2380,438,1216,643,3.395,0,271300,NEAR BAY
-122.14,37.7,36,1266,438,606,239,3.9702,0,194100,NEAR BAY
-122.16,37.7,36,2239,438,1203,379,5.0043,0,190400,NEAR BAY
-122.14,37.69,38,1571,438,874,301,4.4659,0,189100,NEAR BAY
-122.15,37.69,38,1246,438,637,222,3.6625,0,184600,NEAR BAY
-122.15,37.69,36,1501,438,703,276,3.8864,0,197300,NEAR BAY
-122.15,37.7,36,1468,438,733,229,3.4583,0,192600,NEAR BAY
-122.16,37.69,36,1118,438,625,228,3.7813,0,192200,NEAR BAY
-122.16,37.7,36,1097,438,568,225,2.9917,0,194600,NEAR BAY
-122.16,37.7,36,1719,438,836,311,4.4375,0,193500,NEAR BAY
-122.17,37.7,24,1755,438,952,362,4,0,202600,NEAR BAY
-122.16,37.68,16,1687,438,568,352,2.3869,0,83300,NEAR BAY
-122.17,37.69,24,2262,438,1125,366,4.7609,0,212600,NEAR BAY
-122.18,37.68,5,2087,438,840,401,5.4858,0,187800,NEAR BAY
-122.16,37.69,36,1480,438,796,283,4.3971,0,205700,NEAR BAY
-122.15,37.69,36,1545,438,863,267,4.0109,0,192900,NEAR BAY
-122.15,37.68,35,2632,438,1349,486,4.3864,0,205200,NEAR BAY
-122.15,37.68,30,2261,438,929,383,4.2841,0,213400,NEAR BAY
-122.15,37.69,39,1670,438,957,335,5.1312,0,183600,NEAR BAY
-122.14,37.69,37,2141,438,1093,555,2.9958,0,178400,NEAR BAY
-122.14,37.68,27,3337,438,1489,607,3.6364,0,219200,NEAR BAY
-122.14,37.68,31,3184,438,1561,628,2.7955,0,183100,NEAR BAY
-122.1,37.69,44,2341,438,1256,485,2.9507,0,157100,NEAR BAY
-122.12,37.69,30,1197,438,695,279,3.4375,0,157800,NEAR BAY
-122.13,37.69,34,1131,438,560,237,2.875,0,161700,NEAR BAY
-122.12,37.71,38,1164,438,632,289,3.0345,0,152100,NEAR BAY
-122.12,37.7,41,3495,438,1849,750,2.679,0,144900,NEAR BAY
-122.12,37.7,17,2488,438,1287,538,2.9922,0,179900,NEAR BAY
-122.12,37.69,35,2681,438,1580,536,4.1042,0,179100,NEAR BAY
-122.12,37.7,19,2495,438,1571,579,2.5833,0,159900,NEAR BAY
-122.11,37.7,23,1689,438,828,443,2.1552,0,161400,NEAR BAY
-122.11,37.7,29,1298,438,835,338,2.3274,0,170400,NEAR BAY
-122.11,37.7,19,2693,438,1765,724,2.4206,0,137500,NEAR BAY
-122.1,37.69,41,746,438,387,161,3.9063,0,178400,NEAR BAY
-122.11,37.69,37,2444,438,1562,618,2.6464,0,155200,NEAR BAY
-122.11,37.69,42,1472,438,768,309,3.4643,0,160900,NEAR BAY
-122.12,37.69,10,2227,438,1140,472,2.3973,0,167300,NEAR BAY
-122.03,37.69,20,200,438,83,31,6.5,0,340000,NEAR BAY
-121.97,37.64,32,1283,438,485,171,6.0574,3,431000,<1H OCEAN
-122.02,37.63,6,2445,438,1189,573,3.8958,0,301100,NEAR BAY
-122.04,37.63,21,1307,438,586,249,4.7813,0,241900,NEAR BAY
-122.05,37.63,5,3785,438,2240,792,3.2829,0,162500,NEAR BAY
-122.04,37.66,10,2031,438,867,352,5.3169,0,299200,NEAR BAY
-122.04,37.65,10,8299,438,3827,1288,6.2579,0,315500,NEAR BAY
-122.05,37.68,23,7518,438,3827,1294,5.1701,0,216800,NEAR BAY
-122.07,37.68,36,1815,438,1280,431,3.25,0,218100,NEAR BAY
-122.06,37.68,30,5367,438,2667,1047,3.1796,0,170300,NEAR BAY
-122.08,37.68,26,1167,438,253,137,2.4196,0,275000,NEAR BAY
-122.08,37.68,26,2607,438,1401,607,2.6563,0,184100,NEAR BAY
-122.08,37.67,29,493,438,233,152,0.9637,0,160000,NEAR BAY
-122.09,37.67,48,1252,438,673,308,2.3357,0,175000,NEAR BAY
-122.09,37.68,41,1382,438,704,314,3.5114,0,197500,NEAR BAY
-122.09,37.69,43,500,438,273,120,3.3125,0,150000,NEAR BAY
-122.09,37.68,29,2333,438,1120,540,2.4042,0,205600,NEAR BAY
-122.09,37.68,41,1834,438,1105,467,2.8322,0,170300,NEAR BAY
-122.09,37.68,43,1415,438,569,293,2.5156,0,190900,NEAR BAY
-122.1,37.68,37,1352,438,691,324,3.4032,0,196900,NEAR BAY
-122.1,37.68,37,2116,438,1109,448,2.535,0,174000,NEAR BAY
-122.11,37.68,37,1976,438,1197,465,2.5772,0,170200,NEAR BAY
-122.1,37.68,38,1779,438,1061,400,3.0962,0,180900,NEAR BAY
-122.1,37.67,34,3659,438,2479,903,2.9564,0,150500,NEAR BAY
-122.1,37.68,31,1892,438,1162,389,3.125,0,167100,NEAR BAY
-122.12,37.68,35,1958,438,1146,448,2.95,0,148900,NEAR BAY
-122.12,37.68,40,1553,438,724,267,4.38,0,196400,NEAR BAY
-122.12,37.68,37,2412,438,975,375,4.0417,0,191100,NEAR BAY
-122.11,37.67,36,2110,438,952,370,3.8,0,187500,NEAR BAY
